Province;Kabupaten;Kecamatan;Kelurahan;latitude;longitude;Kodepos
BANTEN;KABUPATEN SERANG;CINANGKA;KAMASAN;-6.121241400000001;105.89068590000002;42167
BANTEN;KABUPATEN SERANG;CINANGKA;CINANGKA;-6.162764299999999;105.8730678;42167
BANTEN;KABUPATEN SERANG;CINANGKA;BULAKAN;-6.2020256;105.8466437;42167
BANTEN;KABUPATEN SERANG;CINANGKA;SINDANGLAYA;-6.1320181;105.8730678;42167
BANTEN;KABUPATEN SERANG;PADARINCANG;BARUGBUG;-6.1666006;105.9993672;42168
BANTEN;KABUPATEN SERANG;PADARINCANG;BUGEL;-6.211882;105.9435501;42168
BANTEN;KABUPATEN SERANG;PADARINCANG;CIPAYUNG;-6.1945136;106.0081819;42168
BANTEN;KABUPATEN SERANG;PADARINCANG;CISAAT;-6.2148373;106.01405859999998;42168
BANTEN;KABUPATEN SERANG;PADARINCANG;KALUMPANG;-6.188539;105.9523622;42168
BANTEN;KABUPATEN SERANG;PADARINCANG;KADUBEUREUM;-6.237891599999999;105.9318012;42168
BANTEN;KOTA SERANG;CURUG;SUKAJAYA;-6.1693047;106.16103429999998;42171
BANTEN;KOTA SERANG;CURUG;CIPETE;-6.1885068;106.2022072;42171
BANTEN;KOTA SERANG;CURUG;SUKAWANA;-6.1844835;106.1669156;42171
BANTEN;KOTA SERANG;CURUG;CILAKU;-6.153583900000001;106.1727971;42171
BANTEN;KOTA SERANG;CURUG;TINGGAR;-6.204421;106.1845606;42171
BANTEN;KABUPATEN SERANG;PETIR;BOJONG NANGKA;-6.2476992;106.1933837;42172
BANTEN;KABUPATEN SERANG;PETIR;KAMPUNG BARU;-6.225649099999999;106.16103429999998;42172
BANTEN;KABUPATEN SERANG;PETIR;PADASUKA;-6.2556659;106.1845606;42172
BANTEN;KABUPATEN SERANG;PETIR;PETIR;-6.2243613;106.2022072;42172
BANTEN;KABUPATEN SERANG;PETIR;KUBANG JAYA;-6.260911;106.1979527;42172
BANTEN;KABUPATEN SERANG;PETIR;SINDANGSARI;-6.2499848;106.2022072;42172
BANTEN;KABUPATEN SERANG;PETIR;CIREUNDEU;-6.2543697;106.2257384;42172
BANTEN;KABUPATEN SERANG;PETIR;CIRANGKONG;-6.2331309;106.2492724;42172
BANTEN;KABUPATEN SERANG;BAROS;SUKAMANAH;-6.2254231;106.1272201;42173
BANTEN;KABUPATEN SERANG;BAROS;BAROS;-6.211192700000001;106.1316303;42173
BANTEN;KABUPATEN SERANG;BAROS;SUKAMENAK;-6.2465198;106.1492721;42173
BANTEN;KABUPATEN SERANG;BAROS;PADASUKA;-6.225056400000001;106.1389809;42173
BANTEN;KABUPATEN SERANG;BAROS;TAMANSARI;-6.2272999;106.1081103;42173
BANTEN;KABUPATEN SERANG;TUNJUNG TEJA;BOJONG MENTENG;-6.2929177;106.22279679999998;42174
BANTEN;KABUPATEN SERANG;TUNJUNG TEJA;SUKASARI;-6.2856901;106.20808970000002;42174
BANTEN;KABUPATEN SERANG;TUNJUNG TEJA;TUNJUNG TEJA;-6.2746898;106.2316216;42174
BANTEN;KABUPATEN SERANG;CIKEUSAL;SUKARAME;-6.2031353;106.2257384;42175
BANTEN;KABUPATEN SERANG;CIKEUSAL;SUKARAJA;-6.2031353;106.2257384;42175
BANTEN;KABUPATEN SERANG;CIKEUSAL;SUKAMENAK;-6.2186853;106.2198553;42175
BANTEN;KABUPATEN SERANG;CIKEUSAL;SUKAMAJU;-6.212456700000001;106.2551563;42175
BANTEN;KABUPATEN SERANG;CIKEUSAL;SUKARATU;-6.2243968;106.24191770000002;42175
BANTEN;KABUPATEN SERANG;CIKEUSAL;CIKEUSAL;-6.2172087;106.2669247;42175
BANTEN;KABUPATEN SERANG;CIKEUSAL;CIMAUNG;-6.2036867;106.20808970000002;42175
BANTEN;KABUPATEN SERANG;CIKEUSAL;DAHU;-6.2430074;106.2610404;42175
BANTEN;KABUPATEN SERANG;PAMARAYAN;PASIR KEMBANG;-6.3474873;106.3610962;42176
BANTEN;KABUPATEN SERANG;PAMARAYAN;SANGIANG;-6.278511900000001;106.2728091;42176
BANTEN;KABUPATEN SERANG;PAMARAYAN;KAMPUNG BARU;-6.2472022;106.2904635;42176
BANTEN;KABUPATEN SERANG;PAMARAYAN;BINONG;-6.2697956;106.30517659999998;42176
BANTEN;KABUPATEN SERANG;BANDUNG;MALABAR;-6.221589900000001;106.2904635;42176
BANTEN;KABUPATEN SERANG;BANDUNG;BANDUNG;-6.218566;106.30517659999998;42176
BANTEN;KABUPATEN SERANG;BANDUNG;BABAKAN;-6.205673;106.3081194;42176
BANTEN;KABUPATEN SERANG;JAWILAN;MAJASARI;-6.270954;106.34932240000002;42177
BANTEN;KABUPATEN SERANG;JAWILAN;KAREO;-6.2843448;106.3443085;42177
BANTEN;KABUPATEN SERANG;KOPO;GABUS;-6.2294148;106.3669834;42178
BANTEN;KABUPATEN SERANG;KOPO;GARUT;-6.305890799999999;106.3787583;42178
BANTEN;KABUPATEN SERANG;KOPO;KOPO;-6.3264005;106.3787583;42178
BANTEN;KABUPATEN SERANG;KOPO;MEKARBARU;-6.3221281;106.3920058;42178
BANTEN;KABUPATEN SERANG;KOPO;NANGGUNG;-6.3115844;106.3610962;42178
BANTEN;KABUPATEN SERANG;KOPO;CIDAHU;-6.285387999999999;106.3787583;42178
BANTEN;KABUPATEN SERANG;LEBAK WANGI;BOLANG;-6.061175599999999;106.3095908;42181
BANTEN;KABUPATEN SERANG;LEBAK WANGI;PURWADADI;-6.0769518;106.2948773;42181
BANTEN;KABUPATEN SERANG;CIRUAS;SINGAMERTA;-6.1155935;106.2433886;42182
BANTEN;KABUPATEN SERANG;CIRUAS;KEPANDEAN;-6.096648;106.2360342;42182
BANTEN;KABUPATEN SERANG;CIRUAS;BEBERAN;-6.1201615;106.2610404;42182
BANTEN;KABUPATEN SERANG;LEBAK WANGI;TIREM;-6.0792694;106.2610404;42182
BANTEN;KABUPATEN SERANG;CIRUAS;CIGELAM;-6.0599136;106.2257384;42182
BANTEN;KOTA SERANG;WALANTAKA;KEPUREN;-6.1183731;106.218148;42183
BANTEN;KOTA SERANG;WALANTAKA;PABUARAN;-6.161631;106.2433886;42183
BANTEN;KABUPATEN SERANG;LEBAK WANGI;LEBAKWANGI;-6.0787269;106.2786937;42183
BANTEN;KOTA SERANG;WALANTAKA;TEGALSARI;-6.157426999999999;106.21397240000002;42183
BANTEN;KABUPATEN SERANG;KRAGILAN;KRAGILAN;-6.1423533;106.287521;42184
BANTEN;KABUPATEN SERANG;KRAGILAN;SENTUL;-6.1402529;106.2728091;42184
BANTEN;KABUPATEN SERANG;KRAGILAN;SUKAJADI;-6.180778;106.2448595;42184
BANTEN;KABUPATEN SERANG;KRAGILAN;DUKUH;-6.1652816;106.2904635;42184
BANTEN;KABUPATEN SERANG;KRAGILAN;KENDAYAKAN;-6.1503003;106.2786937;42184
BANTEN;KABUPATEN SERANG;KIBIN;SUKAMAJU;-6.1239987000000005;106.30223390000002;42185
BANTEN;KABUPATEN SERANG;KIBIN;CIJERUK;-6.169846700000001;106.3081194;42185
BANTEN;KABUPATEN SERANG;KIBIN;NAGARA;-6.1806331;106.2904635;42185
BANTEN;KABUPATEN SERANG;KIBIN;BARENGKOK;-6.1848291;106.3198908;42185
BANTEN;KABUPATEN SERANG;KIBIN;TAMBAK;-6.1605718000000005;106.3184193;42185
BANTEN;KABUPATEN SERANG;CIKANDE;SUKATANI;-6.1999986;106.3257768;42186
BANTEN;KABUPATEN SERANG;CIKANDE;PARIGI;-6.196235099999999;106.3640398;42186
BANTEN;KABUPATEN SERANG;CIKANDE;KOPER;-6.1674488;106.3846459;42186
BANTEN;KABUPATEN SERANG;CIKANDE;BAKUNG;-6.178419;106.3610962;42186
BANTEN;KOTA SERANG;KASEMEN;TERUMBU;-6.070672;106.20808970000002;42191
BANTEN;KOTA SERANG;KASEMEN;MARGALUYU;-6.0461998;106.1727971;42191
BANTEN;KOTA SERANG;KASEMEN;BENDUNG;-6.0911163;106.20808970000002;42191
BANTEN;KABUPATEN SERANG;PONTANG;KESERANGAN;-6.0324019;106.2904635;42192
BANTEN;KABUPATEN SERANG;PONTANG;WANAYASA;-6.005671;106.2463305;42192
BANTEN;KABUPATEN SERANG;PONTANG;SUKANEGARA;-6.0641224000000005;106.2551563;42192
BANTEN;KABUPATEN SERANG;PONTANG;SUKAJAYA;-6.0366596;106.2345633;42192
BANTEN;KABUPATEN SERANG;TIRTAYASA;SUSUKAN;-5.9819085;106.2728091;42193
BANTEN;KABUPATEN SERANG;TIRTAYASA;ALANG ALANG;-5.9862965;106.2963486;42193
BANTEN;KABUPATEN SERANG;TIRTAYASA;LONTAR;-5.9713518;106.2845785;42193
BANTEN;KABUPATEN SERANG;TIRTAYASA;SUJUNG;-6.0007056;106.3257768;42193
BANTEN;KABUPATEN SERANG;TIRTAYASA;KEBON;-5.996499;106.2963486;42193
BANTEN;KABUPATEN SERANG;TIRTAYASA;PUSER;-6.032823400000001;106.3184193;42193
BANTEN;KABUPATEN SERANG;TANARA;LEMPUYANG;-6.0409896;106.3434358;42194
BANTEN;KABUPATEN SERANG;TANARA;CIBODAS;-6.0401197;106.3301914;42194
BANTEN;KABUPATEN SERANG;TANARA;CERUKCUK;-6.025678;106.3434358;42194
BANTEN;KABUPATEN SERANG;TANARA;BENDUNG;-6.0522496;106.3507941;42194
BANTEN;KABUPATEN SERANG;TANARA;SUKAMANAH;-6.0289191;106.362568;42194
BANTEN;KABUPATEN SERANG;CARENANG;MEKARSARI;-6.0971663000000005;106.3434358;42195
BANTEN;KABUPATEN SERANG;BINUANG;BINUANG;-6.1138199;106.34196409999998;42196
BANTEN;KABUPATEN SERANG;BINUANG;GEMBOR;-6.1480987;106.34932240000002;42196
BANTEN;KABUPATEN SERANG;BINUANG;RENGED;-6.1420657;106.3787583;42196
BANTEN;KABUPATEN PANDEGLANG;MAJASARI;KARATON;-6.3211545;106.1007608;42211
BANTEN;KABUPATEN PANDEGLANG;PICUNG;KADUPANDAK;-6.504343799999999;105.9611748;42213
BANTEN;KABUPATEN PANDEGLANG;PICUNG;CIHERANG;-6.5350788;105.9670501;42213
BANTEN;KABUPATEN PANDEGLANG;KARANGTANJUNG;JUHUT;-6.2842662;106.0904721;42213
BANTEN;KABUPATEN PANDEGLANG;MAJASARI;SUKARATU;-6.335228599999999;106.1022307;42217
BANTEN;KABUPATEN PANDEGLANG;KORONCONG;PANIIS;-6.2871765;106.16103429999998;42251
BANTEN;KABUPATEN PANDEGLANG;CADASARI;KORANJI;-6.243046700000001;106.0963513;42251
BANTEN;KABUPATEN PANDEGLANG;KORONCONG;AWILEGA;-6.262490799999999;106.1713267;42251
BANTEN;KABUPATEN PANDEGLANG;KORONCONG;SUKAJAYA;-6.2562203;106.1669156;42251
BANTEN;KABUPATEN PANDEGLANG;CADASARI;TAPOS;-6.2580637;106.1081103;42251
BANTEN;KABUPATEN PANDEGLANG;KARANGTANJUNG;CIGADUNG;-6.283361599999999;106.1181459;42251
BANTEN;KABUPATEN PANDEGLANG;BANJAR;BANJAR;-6.3788012;106.1051705;42252
BANTEN;KABUPATEN PANDEGLANG;BANJAR;CIBEUREUM;-6.4172617;106.1081103;42252
BANTEN;KABUPATEN PANDEGLANG;BANJAR;PASIRAWI;-6.3757631;106.1198699;42252
BANTEN;KABUPATEN PANDEGLANG;BANJAR;CITALAHAB;-6.3915562;106.1081103;42252
BANTEN;KABUPATEN PANDEGLANG;BANJAR;BANDUNG;-6.3728925;106.0890023;42252
BANTEN;KABUPATEN PANDEGLANG;KADUHEJO;BANJARSARI;-6.355282099999999;106.0772446;42253
BANTEN;KABUPATEN PANDEGLANG;KADUHEJO;CAMPAKA;-6.2963741;106.0316898;42253
BANTEN;KABUPATEN PANDEGLANG;KADUHEJO;CIPUTRI;-6.3407366;106.0904721;42253
BANTEN;KABUPATEN PANDEGLANG;KADUHEJO;MANDALASARI;-6.326443299999999;106.0552006;42253
BANTEN;KABUPATEN PANDEGLANG;KADUHEJO;SUKASARI;-6.336529799999999;106.0610787;42253
BANTEN;KABUPATEN PANDEGLANG;KADUHEJO;SUKAMANAH;-6.342346400000001;106.0801839;42253
BANTEN;KABUPATEN PANDEGLANG;MANDALAWANGI;GUNUNGSARI;-6.307010900000001;106.0199355;42261
BANTEN;KABUPATEN PANDEGLANG;MANDALAWANGI;MANDALASARI;-6.2880799000000005;106.0096511;42261
BANTEN;KABUPATEN PANDEGLANG;MANDALAWANGI;SINARJAYA;-6.2932599;105.9670501;42261
BANTEN;KABUPATEN PANDEGLANG;MANDALAWANGI;SIRNAGALIH;-6.2923431;105.9964291;42261
BANTEN;KABUPATEN PANDEGLANG;MANDALAWANGI;CIKONENG;-6.3183873;105.9846769;42261
BANTEN;KABUPATEN PANDEGLANG;MENES;PURWARAJA;-6.371811900000001;105.9200531;42262
BANTEN;KABUPATEN PANDEGLANG;MENES;MURUY;-6.371034099999999;105.9039005;42262
BANTEN;KABUPATEN PANDEGLANG;MENES;KANANGA;-6.385446;105.936207;42262
BANTEN;KABUPATEN PANDEGLANG;PULOSARI;SUKASARI;-6.325179599999999;105.9318012;42262
BANTEN;KABUPATEN PANDEGLANG;PULOSARI;KORANJI;-6.3506923;105.9376756;42262
BANTEN;KABUPATEN PANDEGLANG;MENES;TEGALWANGI;-6.397344599999999;105.9259271;42262
BANTEN;KABUPATEN PANDEGLANG;MENES;MENES;-6.381912799999999;105.9259271;42262
BANTEN;KABUPATEN PANDEGLANG;JIPUT;PAMARAYAN;-6.3556996;105.9009639;42263
BANTEN;KABUPATEN PANDEGLANG;JIPUT;SUKACAI;-6.3477582;105.8671954;42263
BANTEN;KABUPATEN PANDEGLANG;JIPUT;SUKAMANAH;-6.331419400000001;105.896559;42263
BANTEN;KABUPATEN PANDEGLANG;PULOSARI;SUKARAJA;-6.3204083;105.9200531;42263
BANTEN;KABUPATEN PANDEGLANG;JIPUT;CITAMAN;-6.2823397000000005;105.9053689;42263
BANTEN;KABUPATEN PANDEGLANG;CARITA;SUKANAGARA;-6.250867400000001;105.843708;42264
BANTEN;KABUPATEN PANDEGLANG;CARITA;SUKAJADI;-6.306037;105.8451758;42264
BANTEN;KABUPATEN PANDEGLANG;CARITA;SINDANGLAUT;-6.3146202;105.8583873;42264
BANTEN;KABUPATEN PANDEGLANG;CARITA;SUKARAME;-6.2837938;105.8583873;42264
BANTEN;KABUPATEN PANDEGLANG;LABUAN;SUKAMAJU;-6.3885873;105.8363687;42264
BANTEN;KABUPATEN PANDEGLANG;LABUAN;LABUAN;-6.3784803;105.8304975;42264
BANTEN;KABUPATEN PANDEGLANG;LABUAN;KALANGANYAR;-6.3732436;105.8334331;42264
BANTEN;KABUPATEN PANDEGLANG;CARITA;BANJARMASIN;-6.3282907;105.8319653;42264
BANTEN;KABUPATEN PANDEGLANG;LABUAN;BANYUBIRU;-6.3587767;105.843708;42264
BANTEN;KABUPATEN PANDEGLANG;SUKARESMI;SUKARESMI;-6.5031434;105.8378366;42265
BANTEN;KABUPATEN PANDEGLANG;PATIA;RAHAYU;-6.446087400000001;105.84957959999998;42265
BANTEN;KABUPATEN PANDEGLANG;PATIA;TURUS;-6.5094677;105.88187659999998;42265
BANTEN;KABUPATEN PANDEGLANG;PAGELARAN;MARGASANA;-6.3949738;105.8378366;42265
BANTEN;KABUPATEN PANDEGLANG;PAGELARAN;MONTOR;-6.4041582;105.8730678;42265
BANTEN;KABUPATEN PANDEGLANG;PAGELARAN;PAGELARAN;-6.4292117;105.8539834;42265
BANTEN;KABUPATEN PANDEGLANG;SUKARESMI;CIBUNGUR;-6.467624400000001;105.82022340000002;42265
BANTEN;KABUPATEN PANDEGLANG;SUKARESMI;CIKUYA;-6.4464592000000005;105.8378366;42265
BANTEN;KABUPATEN PANDEGLANG;SUKARESMI;KARYASARI;-6.5444014;105.8378366;42265
BANTEN;KABUPATEN PANDEGLANG;SUKARESMI;PERDANA;-6.52759;105.8393044;42265
BANTEN;KABUPATEN PANDEGLANG;SUKARESMI;SEUSEUPAN;-6.5449668;105.82022340000002;42265
BANTEN;KABUPATEN PANDEGLANG;PAGELARAN;SUKADAME;-6.425118299999999;105.8613233;42265
BANTEN;KABUPATEN PANDEGLANG;PAGELARAN;SURAKARTA;-6.4245613;105.8789403;42265
BANTEN;KABUPATEN PANDEGLANG;SUKARESMI;WERU;-6.4670655;105.8378366;42265
BANTEN;KABUPATEN PANDEGLANG;SUKARESMI;SIDAMUKTI;-6.4845136;105.81582040000002;42265
BANTEN;KABUPATEN PANDEGLANG;PATIA;CIAWI;-6.4609811;105.8671954;42265
BANTEN;KABUPATEN PANDEGLANG;CIMANUK;GUNUNGCUPU;-6.374386599999999;106.0419754;42271
BANTEN;KABUPATEN PANDEGLANG;MEKARJAYA;MEKARJAYA;-6.3978231;106.0728356;42271
BANTEN;KABUPATEN PANDEGLANG;MEKARJAYA;SUKAMULYA;-6.3871666;106.0845931;42271
BANTEN;KABUPATEN PANDEGLANG;CIPEUCANG;PASIREURIH;-6.348474;106.0081819;42272
BANTEN;KABUPATEN PANDEGLANG;SAKETI;MEDALSARI;-6.4118492;105.9552997;42273
BANTEN;KABUPATEN PANDEGLANG;CISATA;CIBARANI;-6.4284065;105.9200531;42273
BANTEN;KABUPATEN PANDEGLANG;SAKETI;PARIGI;-6.364634099999999;105.9846769;42273
BANTEN;KABUPATEN PANDEGLANG;SAKETI;WANAGIRI;-6.379871700000001;105.9905529;42273
BANTEN;KABUPATEN PANDEGLANG;SAKETI;SINDANGHAYU;-6.3962297;105.9611748;42273
BANTEN;KABUPATEN PANDEGLANG;SAKETI;SODONG;-6.4112897;105.9729255;42273
BANTEN;KABUPATEN PANDEGLANG;SAKETI;TALAGASARI;-6.3765263;105.9743944;42273
BANTEN;KABUPATEN PANDEGLANG;SAKETI;LANGENSARI;-6.4381416;105.9376756;42273
BANTEN;KABUPATEN PANDEGLANG;CISATA;RAWASARI;-6.4124081;105.9376756;42273
BANTEN;KABUPATEN PANDEGLANG;CISATA;CISEREH;-6.4377415;105.909774;42273
BANTEN;KABUPATEN PANDEGLANG;CISATA;KONDANGJAYA;-6.4145783;105.909774;42273
BANTEN;KABUPATEN PANDEGLANG;BOJONG;MEKARSARI;-6.4652393;105.9758633;42274
BANTEN;KABUPATEN PANDEGLANG;BOJONG;GEREDUG;-6.4526492;105.9670501;42274
BANTEN;KABUPATEN PANDEGLANG;BOJONG;BOJONG;-6.4414153;105.9964291;42274
BANTEN;KABUPATEN PANDEGLANG;BOJONG;BANYUMAS;-6.4206445;106.0023054;42274
BANTEN;KABUPATEN PANDEGLANG;BOJONG;MANGGUNGJAYA;-6.425414599999999;106.01405859999998;42274
BANTEN;KABUPATEN PANDEGLANG;PICUNG;CILILITAN;-6.5089287;105.9788011;42275
BANTEN;KABUPATEN PANDEGLANG;SINDANGRESMI;CAMPAKAWARNA;-6.5623849000000005;105.9200531;42276
BANTEN;KABUPATEN PANDEGLANG;SINDANGRESMI;BOJONGMANIK;-6.5631452;105.896559;42276
BANTEN;KABUPATEN PANDEGLANG;MUNJUL;MUNJUL;-6.6248957;105.9024322;42276
BANTEN;KABUPATEN PANDEGLANG;MUNJUL;GUNUNGBATU;-6.653209599999999;105.9053689;42276
BANTEN;KABUPATEN PANDEGLANG;MUNJUL;CIBITUNG;-6.612655800000001;105.88187659999998;42276
BANTEN;KABUPATEN PANDEGLANG;MUNJUL;PASANGGRAHAN;-6.604242;105.9024322;42276
BANTEN;KABUPATEN PANDEGLANG;ANGSANA;KARANGSARI;-6.562555000000001;105.8349009;42277
BANTEN;KABUPATEN PANDEGLANG;MUNJUL;LEBAK;-6.633314100000001;105.88187659999998;42277
BANTEN;KABUPATEN PANDEGLANG;ANGSANA;PADAMULYA;-6.5854973;105.843708;42277
BANTEN;KABUPATEN PANDEGLANG;ANGSANA;ANGSANA;-6.5591235;105.8613233;42277
BANTEN;KABUPATEN PANDEGLANG;PANIMBANG;GOMBONG;-6.5250832;105.7967419;42281
BANTEN;KABUPATEN PANDEGLANG;PANIMBANG;MEKARSARI;-6.5342269;105.7527221;42281
BANTEN;KABUPATEN PANDEGLANG;SOBANG;KERTARAHARJA;-6.586635;105.80848229999998;42281
BANTEN;KABUPATEN PANDEGLANG;SOBANG;PANGKALAN;-6.5569815;105.7673942;42281
BANTEN;KABUPATEN PANDEGLANG;SOBANG;SOBANG;-6.631014;105.7938069;42281
BANTEN;KABUPATEN PANDEGLANG;CIGEULIS;SINARJAYA;-6.6382734;105.7292491;42282
BANTEN;KABUPATEN PANDEGLANG;SUMUR;SUMBERJAYA;-6.655645;105.5914071;42283
BANTEN;KABUPATEN PANDEGLANG;SUMUR;KERTAMUKTI;-6.6953117;105.5650239;42283
BANTEN;KABUPATEN PANDEGLANG;SUMUR;KERTAJAYA;-6.671545500000001;105.5796808;42283
BANTEN;KABUPATEN PANDEGLANG;CIMANGGU;TUGU;-6.8047076;105.6265908;42284
BANTEN;KABUPATEN PANDEGLANG;CIMANGGU;PADASUKA;-6.7340756;105.6471178;42284
BANTEN;KABUPATEN PANDEGLANG;CIMANGGU;TANGKILSARI;-6.662745599999999;105.6119301;42284
BANTEN;KABUPATEN PANDEGLANG;CIMANGGU;CIBADAK;-6.8181554;105.6119301;42284
BANTEN;KABUPATEN PANDEGLANG;CIMANGGU;CIBURIAL;-6.7229537;105.6705801;42284
BANTEN;KABUPATEN PANDEGLANG;CIMANGGU;KRAMATJAYA;-6.7762908;105.6236585;42284
BANTEN;KABUPATEN PANDEGLANG;CIBITUNG;CIKADU;-6.7528725000000005;105.7057792;42285
BANTEN;KABUPATEN PANDEGLANG;CIBITUNG;MALANGNENGAH;-6.759773200000001;105.7321831;42285
BANTEN;KABUPATEN PANDEGLANG;CIBALIUNG;CURUG;-6.7505552;105.776198;42285
BANTEN;KABUPATEN PANDEGLANG;CIBALIUNG;CIHANJUANG;-6.739039900000001;105.8114175;42285
BANTEN;KABUPATEN PANDEGLANG;CIBALIUNG;CIBINGBIN;-6.709148399999999;105.776198;42285
BANTEN;KABUPATEN PANDEGLANG;CIBITUNG;CIKALONG;-6.753642500000001;105.6823124;42285
BANTEN;KABUPATEN PANDEGLANG;CIBALIUNG;MENDUNG;-6.6930523;105.7145801;42285
BANTEN;KABUPATEN PANDEGLANG;CIBITUNG;SINDANGKERTA;-6.825814;105.6940454;42285
BANTEN;KABUPATEN PANDEGLANG;CIBITUNG;KIARAPAYUNG;-6.7747511;105.6705801;42285
BANTEN;KABUPATEN PANDEGLANG;CIBITUNG;KIARAJANGKUNG;-6.8069875;105.7145801;42285
BANTEN;KABUPATEN PANDEGLANG;CIBALIUNG;SUKAJADI;-6.721804400000001;105.7057792;42285
BANTEN;KABUPATEN PANDEGLANG;CIKEUSIK;TANJUNGAN;-6.8165296;105.8172881;42286
BANTEN;KABUPATEN PANDEGLANG;CIKEUSIK;CIKEUSIK;-6.7267508000000005;105.8701316;42286
BANTEN;KABUPATEN PANDEGLANG;CIKEUSIK;CIKADONGDONG;-6.6941685;105.9171161;42286
BANTEN;KABUPATEN PANDEGLANG;CIKEUSIK;SUKAMULYA;-6.7697132;105.8231588;42286
BANTEN;KABUPATEN LEBAK;RANGKASBITUNG;MEKARSARI;-6.3431155;106.3375493;42312
BANTEN;KABUPATEN LEBAK;RANGKASBITUNG;SUKAMANAH;-6.3320833;106.2816361;42312
BANTEN;KABUPATEN LEBAK;KALANGANYAR;KALANGANYAR;-6.3849323;106.2345633;42312
BANTEN;KABUPATEN LEBAK;RANGKASBITUNG;PASIRTANJUNG;-6.4043413000000005;106.2698669;42312
BANTEN;KABUPATEN LEBAK;RANGKASBITUNG;PABUARAN;-6.3250455;106.2610404;42312
BANTEN;KABUPATEN LEBAK;MALINGPING;CIPEUNDEUY;-6.722851400000001;105.9876149;42313
BANTEN;KABUPATEN LEBAK;RANGKASBITUNG;JATIMULYA;-6.3556498;106.2669247;42315
BANTEN;KABUPATEN LEBAK;SOBANG;SINDANGLAYA;-6.6578891;106.3081194;42315
BANTEN;KABUPATEN LEBAK;SOBANG;SUKAJAYA;-6.6712817;106.293406;42318
BANTEN;KABUPATEN LEBAK;SOBANG;CILEBANG;-6.656681;106.2781048;42318
BANTEN;KABUPATEN LEBAK;SOBANG;CITUJAH;-6.655211099999999;106.3110622;42318
BANTEN;KABUPATEN LEBAK;SOBANG;SUKAMAJU;-6.6713735;106.3669834;42318
BANTEN;KABUPATEN LEBAK;SOBANG;HARIANG;-6.630020599999999;106.293406;42318
BANTEN;KABUPATEN LEBAK;WARUNGGUNUNG;CEMPAKA;-6.3284383;106.1948542;42352
BANTEN;KABUPATEN LEBAK;WARUNGGUNUNG;PADASUKA;-6.317031;106.1904426;42352
BANTEN;KABUPATEN LEBAK;WARUNGGUNUNG;SINDANGSARI;-6.3232833;106.1551531;42352
BANTEN;KABUPATEN LEBAK;WARUNGGUNUNG;SUKARAJA;-6.3073274;106.1727971;42352
BANTEN;KABUPATEN LEBAK;WARUNGGUNUNG;JAGABAYA;-6.296321099999999;106.1963248;42352
BANTEN;KABUPATEN LEBAK;WARUNGGUNUNG;BANJARSARI;-6.327856400000001;106.1727971;42352
BANTEN;KABUPATEN LEBAK;CILELES;CIPADANG;-6.472892400000001;106.0581397;42353
BANTEN;KABUPATEN LEBAK;CILELES;MEKARJAYA;-6.5255392;106.022874;42353
BANTEN;KABUPATEN LEBAK;CILELES;MARGAMULYA;-6.4618397000000005;106.08165359999998;42353
BANTEN;KABUPATEN LEBAK;CILELES;GUMURUH;-6.4309682;106.08165359999998;42353
BANTEN;KABUPATEN LEBAK;CILELES;CILELES;-6.4887228;106.12575;42353
BANTEN;KABUPATEN LEBAK;CILELES;BANJARSARI;-6.442766000000001;106.0346285;42353
BANTEN;KABUPATEN LEBAK;GUNUNG KENCANA;SUKANEGARA;-6.564472900000001;106.0934117;42354
BANTEN;KABUPATEN LEBAK;GUNUNG KENCANA;BULAKAN;-6.6390159;106.022874;42354
BANTEN;KABUPATEN LEBAK;GUNUNG KENCANA;BOJONGKONENG;-6.5667793;106.022874;42354
BANTEN;KABUPATEN LEBAK;GUNUNG KENCANA;GUNUNGKENDENG;-6.669221;106.0463837;42354
BANTEN;KABUPATEN LEBAK;BANJARSARI;TAMANSARI;-6.619911699999999;105.9758633;42355
BANTEN;KABUPATEN LEBAK;BANJARSARI;GUNUNGSARI;-6.476319;106.0316898;42355
BANTEN;KABUPATEN LEBAK;LEBAKGEDONG;BANJARSARI;-6.594754400000001;106.4229199;42355
BANTEN;KABUPATEN LEBAK;BANJARSARI;CIDAHU;-6.549784;105.9905529;42355
BANTEN;KABUPATEN LEBAK;BANJARSARI;KERTARAHARJA;-6.6669708;105.9582372;42355
BANTEN;KABUPATEN LEBAK;CIKULUR;PASIRGINTUNG;-6.4117427000000005;106.1198699;42356
BANTEN;KABUPATEN LEBAK;CIKULUR;SUKADAYA;-6.3590384;106.16103429999998;42356
BANTEN;KABUPATEN LEBAK;CIKULUR;SUKAHARJA;-6.3651125;106.1316303;42356
BANTEN;KABUPATEN LEBAK;CIKULUR;TAMAN JAYA;-6.398608;106.1286901;42356
BANTEN;KABUPATEN LEBAK;CIBADAK;CIBADAK;-6.3370145;106.2478014;42357
BANTEN;KABUPATEN LEBAK;CIBADAK;MALABAR;-6.3364362000000005;106.2257384;42357
BANTEN;KABUPATEN LEBAK;CIBADAK;PANANCANGAN;-6.315347099999999;106.2433886;42357
BANTEN;KABUPATEN LEBAK;CIMARGA;CIMARGA;-6.4445094;106.2198553;42361
BANTEN;KABUPATEN LEBAK;CIMARGA;JAYASARI;-6.4496515;106.140451;42361
BANTEN;KABUPATEN LEBAK;CIMARGA;KARYA JAYA;-6.398817500000001;106.2022072;42361
